<TICKER>,<PER>,<DATE>,<TIME>,<USD_OPEN>,<USD_HIGH>,<USD_LOW>,<USD_CLOSE>,<USD_VOL>
USDRUB,60,20190301,130000,65.7650000,65.8607000,65.7050000,65.7968000,40407
USDRUB,60,20190301,140000,65.7968000,65.8842000,65.7361000,65.8393000,39247
USDRUB,60,20190301,150000,65.8393000,65.9034000,65.7773000,65.8205000,39603
USDRUB,60,20190301,160000,65.8401000,65.8548000,65.7461000,65.7519000,37739
USDRUB,60,20190301,170000,65.8017000,65.8152000,65.7127000,65.7880000,27299
USDRUB,60,20190301,180000,65.7880000,65.8644000,65.7268000,65.8576000,38889
USDRUB,60,20190301,190000,65.8576000,65.9161000,65.7718000,65.8313000,43582
USDRUB,60,20190301,200000,65.8512000,65.8696000,65.6722000,65.7331000,40551
USDRUB,60,20190301,210000,65.7010000,65.8247000,65.5575000,65.7570000,47581
USDRUB,60,20190301,220000,65.7600000,65.9375000,65.6995000,65.8467000,30676
USDRUB,60,20190301,230000,65.8467000,65.9388000,65.7955000,65.9208000,12598
USDRUB,60,20190302,000000,65.9207000,65.9368000,65.8350000,65.8882000,8170
USDRUB,60,20190302,010000,65.8882000,65.9400000,65.8375000,65.9322000,7323
USDRUB,60,20190302,020000,65.9325000,65.9405000,65.8752000,65.9155000,6451
USDRUB,60,20190302,030000,65.9265000,65.9371000,65.8036000,65.9267000,1882
USDRUB,60,20190302,040000,65.9250000,65.9539000,65.9041000,65.9320000,20
USDRUB,60,20190302,050000,65.9320000,65.9320000,65.9254000,65.9320000,10
USDRUB,60,20190304,000000,65.9320000,65.9320000,65.9320000,65.9320000,3
USDRUB,60,20190304,010000,65.9320000,65.9320000,65.9320000,65.9320000,12
USDRUB,60,20190304,020000,65.9320000,65.9320000,65.7897000,65.9320000,18
USDRUB,60,20190304,030000,65.9320000,65.9385000,65.7154000,65.7154000,42
USDRUB,60,20190304,040000,65.7925000,65.9802000,65.7087000,65.9235000,60
USDRUB,60,20190304,050000,65.9383000,65.9644000,65.7276000,65.7498000,103
USDRUB,60,20190304,060000,65.7598000,66.1206000,65.7360000,65.8945000,59
USDRUB,60,20190304,070000,65.8587000,65.9007000,65.6119000,65.7147000,726
USDRUB,60,20190304,080000,65.8387000,65.8814000,65.7057000,65.7057000,533
USDRUB,60,20190304,090000,65.8296000,65.8670000,65.6660000,65.7524000,239
USDRUB,60,20190304,100000,65.7450000,65.9328000,65.6160000,65.6689000,144
USDRUB,60,20190304,110000,65.6946000,65.8976000,65.4863000,65.6413000,2280
USDRUB,60,20190304,120000,65.6658000,65.7950000,65.5935000,65.7120000,2359
USDRUB,60,20190304,130000,65.7037000,65.8403000,65.6805000,65.8162000,37316
USDRUB,60,20190304,140000,65.8162000,65.8591000,65.7556000,65.8523000,43848
USDRUB,60,20190304,150000,65.8033000,65.8595000,65.7030000,65.7800000,36326
USDRUB,60,20190304,160000,65.7316000,65.7878000,65.7000000,65.7246000,32072
USDRUB,60,20190304,170000,65.7771000,65.7858000,65.6912000,65.7660000,32955
USDRUB,60,20190304,180000,65.7660000,65.7805000,65.6754000,65.7412000,34288
USDRUB,60,20190304,190000,65.7418000,65.7437000,65.6035000,65.6460000,35873
USDRUB,60,20190304,200000,65.6953000,65.7378000,65.5860000,65.7015000,36975
USDRUB,60,20190304,210000,65.7044000,65.7381000,65.6280000,65.7377000,28615
USDRUB,60,20190304,220000,65.7377000,65.7469000,65.6124000,65.7371000,44601
USDRUB,60,20190304,230000,65.7368000,65.7785000,65.6464000,65.7338000,14771
USDRUB,60,20190305,000000,65.7338000,65.7810000,65.6910000,65.7568000,8465
USDRUB,60,20190305,010000,65.7232000,65.7915000,65.6850000,65.7320000,7667
USDRUB,60,20190305,020000,65.7443000,65.8260000,65.6970000,65.7628000,8202
USDRUB,60,20190305,030000,65.7906000,65.8900000,65.6705000,65.7235000,685
USDRUB,60,20190305,040000,65.7175000,65.7438000,65.6778000,65.7046000,82
USDRUB,60,20190305,050000,65.7225000,65.7653000,65.6636000,65.6756000,220
USDRUB,60,20190305,060000,65.6908000,65.7471000,65.6735000,65.6836000,501
USDRUB,60,20190305,070000,65.7438000,65.7567000,65.6644000,65.7089000,336
USDRUB,60,20190305,080000,65.7454000,65.7500000,65.2055000,65.5786000,555
USDRUB,60,20190305,090000,65.6673000,65.6976000,65.5751000,65.6810000,282
USDRUB,60,20190305,100000,65.6636000,65.6802000,65.5628000,65.6190000,1292
USDRUB,60,20190305,110000,65.6315000,65.6943000,65.5832000,65.5990000,3510
USDRUB,60,20190305,120000,65.6396000,65.7588000,65.5911000,65.7019000,3154
USDRUB,60,20190305,130000,65.7020000,65.8497000,65.6970000,65.7991000,40418
USDRUB,60,20190305,140000,65.7983000,65.8063000,65.6703000,65.7397000,41266
USDRUB,60,20190305,150000,65.7397000,65.7822000,65.6855000,65.7459000,36622
USDRUB,60,20190305,160000,65.7463000,65.8116000,65.6943000,65.7904000,32784
USDRUB,60,20190305,170000,65.7909000,65.8087000,65.7102000,65.7710000,28768
USDRUB,60,20190305,180000,65.7710000,65.8079000,65.7101000,65.7667000,29469
USDRUB,60,20190305,190000,65.7632000,65.8017000,65.6961000,65.7801000,30502
USDRUB,60,20190305,200000,65.7801000,65.7808000,65.6468000,65.7698000,39862
USDRUB,60,20190305,210000,65.7516000,65.8425000,65.6931000,65.7946000,36101
USDRUB,60,20190305,220000,65.7946000,65.8087000,65.7089000,65.7908000,23981
USDRUB,60,20190305,230000,65.7913000,65.8058000,65.7100000,65.7678000,9923
USDRUB,60,20190306,000000,65.7690000,65.7775000,65.7056000,65.7573000,8230
USDRUB,60,20190306,010000,65.7577000,65.7650000,65.6981000,65.7546000,6069
USDRUB,60,20190306,020000,65.7546000,65.7895000,65.6995000,65.7880000,5847
USDRUB,60,20190306,030000,65.7880000,65.8070000,65.7220000,65.7815000,2194
USDRUB,60,20190306,040000,65.7610000,65.8427000,65.7371000,65.7712000,1274
USDRUB,60,20190306,050000,65.7712000,65.8283000,65.7546000,65.7652000,1383
USDRUB,60,20190306,060000,65.8213000,65.8213000,65.4752000,65.7765000,1576
USDRUB,60,20190306,070000,65.8100000,65.8193000,65.7587000,65.7652000,1492
USDRUB,60,20190306,080000,65.8141000,65.8240000,65.5100000,65.7678000,1522
USDRUB,60,20190306,090000,65.8211000,65.8377000,65.5900000,65.7871000,1287
USDRUB,60,20190306,100000,65.8239000,65.8485000,65.5165000,65.7604000,714
USDRUB,60,20190306,110000,65.7604000,65.8379000,65.6391000,65.7874000,1656
USDRUB,60,20190306,120000,65.8092000,65.8377000,65.7165000,65.7786000,1985
USDRUB,60,20190306,130000,65.7786000,65.8787000,65.7400000,65.8323000,35118
USDRUB,60,20190306,140000,65.7840000,65.8754000,65.7513000,65.8649000,38862
USDRUB,60,20190306,150000,65.8643000,65.8885000,65.8030000,65.8681000,31957
USDRUB,60,20190306,160000,65.8674000,65.8775000,65.7909000,65.8418000,31535
USDRUB,60,20190306,170000,65.8418000,65.8582000,65.7605000,65.8434000,26259
USDRUB,60,20190306,180000,65.8434000,65.8789000,65.7815000,65.8437000,26396
USDRUB,60,20190306,190000,65.8457000,65.9035000,65.7525000,65.8768000,37955
USDRUB,60,20190306,200000,65.8762000,65.9829000,65.7887000,65.9352000,41204
USDRUB,60,20190306,210000,65.9349000,66.0330000,65.8721000,65.9352000,39293
USDRUB,60,20190306,220000,65.8858000,65.9735000,65.8169000,65.9446000,24653
USDRUB,60,20190306,230000,65.9456000,65.9799000,65.8635000,65.9681000,11650
USDRUB,60,20190307,000000,65.9701000,66.0019000,65.9149000,65.9670000,8257
USDRUB,60,20190307,010000,65.9740000,66.0050000,65.8983000,65.9885000,8640
USDRUB,60,20190307,020000,65.9885000,65.9923000,65.9025000,65.9480000,7736
USDRUB,60,20190307,030000,65.9443000,65.9600000,65.8734000,65.8955000,2293
USDRUB,60,20190307,040000,65.8703000,65.9845000,65.8703000,65.9467000,80
USDRUB,60,20190307,050000,65.9440000,65.9829000,65.8436000,65.9329000,159
USDRUB,60,20190307,060000,65.9537000,65.9838000,65.9033000,65.9148000,394
USDRUB,60,20190307,070000,65.9494000,66.1762000,65.9036000,65.9355000,1243
USDRUB,60,20190307,080000,65.9866000,66.1261000,65.8780000,65.9265000,961
USDRUB,60,20190307,090000,65.9384000,66.1814000,65.8620000,65.8970000,593
USDRUB,60,20190307,100000,65.9150000,66.1532000,65.8400000,65.8797000,2908
USDRUB,60,20190307,110000,65.9098000,65.9197000,65.8562000,65.8801000,2880
USDRUB,60,20190307,120000,65.8930000,65.9237000,65.8014000,65.8565000,4850
USDRUB,60,20190307,130000,65.8582000,66.0198000,65.8425000,65.9319000,36758
USDRUB,60,20190307,140000,65.9319000,65.9752000,65.8773000,65.9340000,31776
USDRUB,60,20190307,150000,65.9145000,65.9582000,65.8581000,65.9505000,30721
USDRUB,60,20190307,160000,65.9511000,66.0267000,65.8961000,65.9708000,34190
USDRUB,60,20190307,170000,66.0170000,66.0245000,65.9195000,65.9877000,35794
USDRUB,60,20190307,180000,65.9383000,66.0028000,65.8204000,65.9037000,38633
USDRUB,60,20190307,190000,65.9037000,65.9514000,65.8501000,65.9132000,43927
USDRUB,60,20190307,200000,65.9125000,66.1532000,65.7989000,66.0591000,51267
USDRUB,60,20190307,210000,66.0602000,66.2508000,66.0070000,66.1932000,43796
USDRUB,60,20190307,220000,66.1928000,66.2480000,66.1095000,66.2458000,34168
USDRUB,60,20190307,230000,66.2458000,66.2488000,66.1065000,66.1505000,13974
USDRUB,60,20190308,000000,66.1653000,66.2151000,66.1015000,66.1941000,8190
USDRUB,60,20190308,010000,66.1998000,66.3398000,66.1470000,66.2645000,11420
USDRUB,60,20190308,020000,66.2659000,66.2757000,66.1945000,66.2490000,7375
USDRUB,60,20190308,030000,66.2490000,66.2702000,66.1830000,66.2702000,2074
USDRUB,60,20190308,040000,66.2615000,66.3138000,66.1942000,66.2263000,130
USDRUB,60,20190308,050000,66.2589000,66.2831000,66.2010000,66.2817000,242
USDRUB,60,20190308,060000,66.2880000,66.2940000,66.2407000,66.2480000,129
USDRUB,60,20190308,070000,66.2508000,66.2917000,66.2422000,66.2602000,90
USDRUB,60,20190308,080000,66.2864000,66.2911000,66.2562000,66.2616000,943
USDRUB,60,20190308,090000,66.2866000,66.2911000,66.2542000,66.2593000,944
USDRUB,60,20190308,100000,66.2851000,66.3046000,66.2516000,66.2516000,1154
USDRUB,60,20190308,110000,66.2516000,66.3645000,66.2396000,66.3165000,2904
USDRUB,60,20190308,120000,66.3352000,66.3688000,66.2450000,66.3092000,2470
USDRUB,60,20190308,130000,66.3092000,66.4853000,66.2780000,66.3591000,17682
USDRUB,60,20190308,140000,66.3465000,66.4609000,66.3230000,66.4179000,16799
USDRUB,60,20190308,150000,66.4290000,66.4665000,66.3120000,66.3745000,10461
USDRUB,60,20190308,160000,66.3837000,66.4807000,66.3320000,66.4513000,14816
USDRUB,60,20190308,170000,66.4640000,66.5038000,66.4069000,66.4819000,12789
USDRUB,60,20190308,180000,66.4804000,66.4944000,66.4076000,66.4597000,14471
USDRUB,60,20190308,190000,66.4698000,66.4698000,66.2920000,66.3914000,7153
USDRUB,60,20190308,200000,66.4100000,66.4570000,66.3342000,66.3690000,7773
USDRUB,60,20190308,210000,66.3996000,66.4787000,66.3640000,66.4488000,5505
USDRUB,60,20190308,220000,66.4580000,66.5147000,66.3495000,66.4002000,6184
USDRUB,60,20190308,230000,66.4002000,66.4090000,66.3175000,66.3585000,3919
USDRUB,60,20190309,000000,66.3620000,66.3912000,66.2443000,66.3030000,3938
USDRUB,60,20190309,010000,66.3204000,66.3695000,66.2400000,66.3120000,7260
USDRUB,60,20190309,020000,66.3269000,66.3827000,66.2817000,66.2817000,2958
USDRUB,60,20190309,030000,66.3287000,66.4010000,66.2800000,66.3152000,3507
USDRUB,60,20190309,040000,66.3383000,66.4166000,66.3383000,66.3572000,21
USDRUB,60,20190309,050000,66.3572000,66.3572000,66.3572000,66.3572000,10
USDRUB,60,20190310,220000,66.3400000,66.3400000,66.3400000,66.3400000,12
USDRUB,60,20190310,230000,66.3400000,66.3400000,66.3400000,66.3400000,12
USDRUB,60,20190311,000000,66.3400000,66.3900000,66.3400000,66.3650000,14
USDRUB,60,20190311,010000,66.3650000,66.3650000,66.3650000,66.3650000,12
USDRUB,60,20190311,020000,66.3650000,66.4380000,66.3302000,66.4196000,22
USDRUB,60,20190311,030000,66.4290000,66.5164000,66.2939000,66.4016000,61
USDRUB,60,20190311,040000,66.4498000,66.4568000,66.3673000,66.4187000,95
USDRUB,60,20190311,050000,66.4177000,66.4582000,66.3575000,66.3966000,90
USDRUB,60,20190311,060000,66.4214000,66.4522000,66.3455000,66.3982000,124
USDRUB,60,20190311,070000,66.3975000,66.4112000,66.2938000,66.3856000,224
USDRUB,60,20190311,080000,66.3586000,66.3892000,66.2933000,66.3689000,64
USDRUB,60,20190311,090000,66.3342000,66.4032000,66.2896000,66.3909000,119
USDRUB,60,20190311,100000,66.3517000,66.3924000,66.2495000,66.2680000,1751
USDRUB,60,20190311,110000,66.2680000,66.3035000,66.2150000,66.2698000,2361
USDRUB,60,20190311,120000,66.2816000,66.2816000,66.1345000,66.1471000,3050
USDRUB,60,20190311,130000,66.1490000,66.3283000,65.9743000,65.9882000,36992
USDRUB,60,20190311,140000,66.0380000,66.0453000,65.9273000,65.9944000,32293
USDRUB,60,20190311,150000,66.0422000,66.0869000,65.9654000,66.0108000,35009
USDRUB,60,20190311,160000,66.0282000,66.0616000,65.9671000,66.0030000,26566
USDRUB,60,20190311,170000,66.0515000,66.0838000,65.9941000,66.0317000,24720
USDRUB,60,20190311,180000,66.0485000,66.0707000,65.9755000,66.0404000,24115
USDRUB,60,20190311,190000,66.0390000,66.0586000,65.9055000,65.9870000,33316
USDRUB,60,20190311,200000,65.9870000,66.0903000,65.9130000,66.0805000,30658
USDRUB,60,20190311,210000,66.0313000,66.0906000,65.9482000,65.9665000,19880
USDRUB,60,20190311,220000,65.9986000,66.0418000,65.9545000,66.0144000,12587
USDRUB,60,20190311,230000,65.9987000,66.0180000,65.8825000,65.9485000,5546
USDRUB,60,20190312,000000,65.9323000,65.9930000,65.9011000,65.9540000,5783
USDRUB,60,20190312,010000,65.9540000,66.0005000,65.9050000,65.9863000,6259
USDRUB,60,20190312,020000,65.9900000,66.0049000,65.8270000,65.8633000,6060
USDRUB,60,20190312,030000,65.8160000,66.0011000,65.8018000,65.8977000,80
USDRUB,60,20190312,040000,65.8281000,65.9014000,65.8080000,65.8686000,94
USDRUB,60,20190312,050000,65.8684000,65.8818000,65.7720000,65.8258000,157
USDRUB,60,20190312,060000,65.8233000,65.9487000,65.7769000,65.9093000,1404
USDRUB,60,20190312,070000,65.9341000,65.9412000,65.9000000,65.9012000,1444
USDRUB,60,20190312,080000,65.9329000,65.9408000,65.7890000,65.8222000,973
USDRUB,60,20190312,090000,65.8309000,65.8571000,65.7885000,65.8359000,503
USDRUB,60,20190312,100000,65.8301000,65.8670000,65.7240000,65.7517000,1656
USDRUB,60,20190312,110000,65.7517000,65.8125000,65.7505000,65.7544000,1685
USDRUB,60,20190312,120000,65.7893000,65.8650000,65.7505000,65.8235000,7069
USDRUB,60,20190312,130000,65.8280000,65.8670000,65.6554000,65.7336000,37472
USDRUB,60,20190312,140000,65.6844000,65.8068000,65.6368000,65.7828000,36123
USDRUB,60,20190312,150000,65.7828000,65.7883000,65.7017000,65.7790000,27864
USDRUB,60,20190312,160000,65.7790000,65.7966000,65.7080000,65.7785000,26383
USDRUB,60,20190312,170000,65.7785000,65.8102000,65.7053000,65.7616000,30376
USDRUB,60,20190312,180000,65.7280000,65.7795000,65.5946000,65.6678000,32441
USDRUB,60,20190312,190000,65.6678000,65.7367000,65.6182000,65.6958000,34351
USDRUB,60,20190312,200000,65.6973000,65.7267000,65.6064000,65.7241000,33549
USDRUB,60,20190312,210000,65.7192000,65.7702000,65.5936000,65.6992000,30786
USDRUB,60,20190312,220000,65.6993000,65.7021000,65.4982000,65.5663000,21503
USDRUB,60,20190312,230000,65.5189000,65.6263000,65.5074000,65.5997000,9410
USDRUB,60,20190313,000000,65.6161000,65.6255000,65.5420000,65.5578000,7936
USDRUB,60,20190313,010000,65.5743000,65.6156000,65.5045000,65.6040000,9158
USDRUB,60,20190313,020000,65.5918000,65.6336000,65.5011000,65.5311000,7343
USDRUB,60,20190313,030000,65.5830000,65.6309000,65.5530000,65.6125000,52
USDRUB,60,20190313,040000,65.6129000,65.6224000,65.5558000,65.5844000,42
USDRUB,60,20190313,050000,65.6108000,65.6522000,65.5505000,65.5655000,378
USDRUB,60,20190313,060000,65.5846000,65.6327000,65.5630000,65.5830000,154
USDRUB,60,20190313,070000,65.6215000,65.6293000,65.5580000,65.6160000,104
USDRUB,60,20190313,080000,65.5798000,65.6324000,65.5699000,65.5808000,462
USDRUB,60,20190313,090000,65.6227000,65.6847000,65.5794000,65.6349000,1197
USDRUB,60,20190313,100000,65.6637000,65.6833000,65.5598000,65.5667000,464
USDRUB,60,20190313,110000,65.5962000,65.6471000,65.5620000,65.5979000,1376
USDRUB,60,20190313,120000,65.6305000,65.6627000,65.5589000,65.5997000,2820
USDRUB,60,20190313,130000,65.6131000,65.6347000,65.4915000,65.5897000,33626
USDRUB,60,20190313,140000,65.5400000,65.6118000,65.4768000,65.5379000,35055
USDRUB,60,20190313,150000,65.5356000,65.5714000,65.4647000,65.5584000,29772
USDRUB,60,20190313,160000,65.5599000,65.5641000,65.4243000,65.4939000,31991
USDRUB,60,20190313,170000,65.4914000,65.5203000,65.4105000,65.4624000,31840
USDRUB,60,20190313,180000,65.4622000,65.5171000,65.3886000,65.5090000,27155
USDRUB,60,20190313,190000,65.5090000,65.5195000,65.2792000,65.3005000,40058
USDRUB,60,20190313,200000,65.3344000,65.4745000,65.2825000,65.4425000,34182
USDRUB,60,20190313,210000,65.4425000,65.4857000,65.3633000,65.4796000,20177
USDRUB,60,20190313,220000,65.4619000,65.5438000,65.3859000,65.4347000,15239
USDRUB,60,20190313,230000,65.4347000,65.4449000,65.2718000,65.3952000,10954
USDRUB,60,20190314,000000,65.3952000,65.4306000,65.3206000,65.3648000,6789
USDRUB,60,20190314,010000,65.3648000,65.4576000,65.3388000,65.4265000,8072
USDRUB,60,20190314,020000,65.4265000,65.4700000,65.3478000,65.3890000,6633
USDRUB,60,20190314,030000,65.4425000,65.4658000,65.3179000,65.3363000,1389
USDRUB,60,20190314,040000,65.4031000,65.4062000,65.1510000,65.3325000,134
USDRUB,60,20190314,050000,65.3368000,65.3696000,65.2707000,65.3385000,90
USDRUB,60,20190314,060000,65.3350000,65.4324000,65.3072000,65.3805000,129
USDRUB,60,20190314,070000,65.3976000,65.4275000,65.3230000,65.3700000,125
USDRUB,60,20190314,080000,65.3658000,65.3708000,65.3083000,65.3527000,64
USDRUB,60,20190314,090000,65.3407000,65.4280000,65.3070000,65.4163000,819
USDRUB,60,20190314,100000,65.4189000,65.4270000,65.3480000,65.4043000,813
USDRUB,60,20190314,110000,65.4126000,65.4518000,65.3438000,65.4099000,1956
USDRUB,60,20190314,120000,65.4471000,65.4709000,65.3718000,65.4504000,2896
USDRUB,60,20190314,130000,65.4280000,65.4730000,65.3208000,65.3789000,35844
USDRUB,60,20190314,140000,65.3308000,65.3924000,65.2636000,65.3608000,39333
USDRUB,60,20190314,150000,65.3608000,65.4154000,65.3133000,65.3968000,33395
USDRUB,60,20190314,160000,65.3937000,65.4938000,65.3465000,65.4165000,44807
USDRUB,60,20190314,170000,65.4648000,65.4851000,65.3763000,65.4545000,31692
USDRUB,60,20190314,180000,65.4545000,65.4833000,65.3360000,65.4332000,35481
USDRUB,60,20190314,190000,65.4332000,65.4715000,65.3472000,65.4166000,39630
USDRUB,60,20190314,200000,65.4077000,65.4864000,65.3386000,65.4722000,37049
USDRUB,60,20190314,210000,65.4535000,65.5920000,65.3990000,65.4836000,30275
USDRUB,60,20190314,220000,65.4678000,65.5110000,65.3725000,65.4980000,16268
USDRUB,60,20190314,230000,65.4997000,65.5533000,65.4612000,65.5388000,7618
USDRUB,60,20190315,000000,65.5420000,65.5440000,65.4784000,65.5250000,7125
USDRUB,60,20190315,010000,65.4959000,65.5475000,65.4649000,65.5256000,6802
USDRUB,60,20190315,020000,65.5228000,65.5260000,65.3470000,65.4655000,4453
USDRUB,60,20190315,030000,65.3577000,65.5111000,65.3577000,65.4309000,95
USDRUB,60,20190315,040000,65.3988000,65.4813000,65.3435000,65.4250000,236
USDRUB,60,20190315,050000,65.4528000,65.4771000,65.4237000,65.4683000,105
USDRUB,60,20190315,060000,65.4265000,65.4834000,65.4210000,65.4331000,49
USDRUB,60,20190315,070000,65.4476000,65.4920000,65.4362000,65.4703000,64
USDRUB,60,20190315,080000,65.5110000,65.5254000,65.4450000,65.4838000,49
USDRUB,60,20190315,090000,65.4984000,65.5030000,65.4235000,65.4527000,78
USDRUB,60,20190315,100000,65.4664000,65.5100000,65.4235000,65.4560000,111
USDRUB,60,20190315,110000,65.4630000,65.4991000,65.3952000,65.4014000,1548
USDRUB,60,20190315,120000,65.4373000,65.4604000,65.3988000,65.4037000,1759
USDRUB,60,20190315,130000,65.4358000,65.4977000,65.3286000,65.3593000,34265
USDRUB,60,20190315,140000,65.3593000,65.4288000,65.3199000,65.3966000,36726
USDRUB,60,20190315,150000,65.3468000,65.4408000,65.2484000,65.3049000,35243
USDRUB,60,20190315,160000,65.3029000,65.3177000,65.1895000,65.2776000,36845
USDRUB,60,20190315,170000,65.2764000,65.3131000,65.2177000,65.3128000,27595
USDRUB,60,20190315,180000,65.3131000,65.3914000,65.2616000,65.3700000,28150
USDRUB,60,20190315,190000,65.3715000,65.4179000,65.1787000,65.2596000,42347
USDRUB,60,20190315,200000,65.2731000,65.2971000,65.0890000,65.1907000,43000
USDRUB,60,20190315,210000,65.1865000,65.4129000,64.9959000,65.0649000,36531
USDRUB,60,20190315,220000,65.0649000,65.1375000,64.8757000,64.9630000,22699
USDRUB,60,20190315,230000,64.9630000,64.9648000,64.7823000,64.8933000,12481
USDRUB,60,20190316,000000,64.8889000,64.9361000,64.8155000,64.8603000,6868
USDRUB,60,20190316,010000,64.8550000,64.9040000,64.8116000,64.8525000,6827
