<TICKER>,<PER>,<DATE>,<TIME>,<AF_OPEN>,<AF_HIGH>,<AF_LOW>,<AF_CLOSE>,<AF_VOL>
DJ.A1FIN,60,20180316,050000,336.5948715,336.6053978,336.5790820,336.5843452,229
DJ.A1FIN,60,20180316,060000,336.5896083,336.6053978,336.5790820,336.5948715,204
DJ.A1FIN,60,20180316,070000,336.6001346,336.6264504,336.5948715,336.6053978,251
DJ.A1FIN,60,20180316,080000,336.6001346,336.6106610,336.5685557,336.5790820,267
DJ.A1FIN,60,20180316,090000,336.5685557,336.5948715,336.5580294,336.5790820,297
DJ.A1FIN,60,20180316,100000,336.5896083,336.6159241,336.5632925,336.5632925,312
DJ.A1FIN,60,20180316,110000,336.5738188,336.5790820,336.5317136,336.5475030,287
DJ.A1FIN,60,20180316,120000,336.5527662,336.5632925,336.5053978,336.5159241,333
DJ.A1FIN,60,20180316,130000,336.5106609,336.5948715,336.4685556,336.5632925,349
DJ.A1FIN,60,20180316,140000,336.5475030,338.3053985,336.4843451,337.9053983,355
DJ.A1FIN,60,20180316,150000,337.9369773,338.8896092,337.6843456,338.6369776,353
DJ.A1FIN,60,20180316,160000,338.5790828,339.2369778,338.3632932,338.3632932,252
DJ.A1FIN,60,20180316,170000,338.4422406,338.6527670,338.1896090,338.3843459,342
DJ.A1FIN,60,20180316,180000,338.3896090,338.5053986,337.2527665,337.5632929,437
DJ.A1FIN,60,20180316,190000,337.6369772,338.0527668,337.2790823,338.0527668,499
DJ.A1FIN,60,20180316,200000,337.9790826,338.6738197,337.6948719,338.0632931,526
DJ.A1FIN,60,20180316,210000,337.5632929,337.6159245,337.4896087,337.5948719,224
DJ.A1FIN,60,20180319,000000,337.6053982,337.6106614,337.6001350,337.6053982,121
DJ.A1FIN,60,20180319,010000,337.6001350,337.6106614,337.5843456,337.5896087,126
DJ.A1FIN,60,20180319,020000,337.5843456,337.5896087,337.5632929,337.5632929,78
DJ.A1FIN,60,20180319,030000,337.5685561,337.5843456,337.5580298,337.5738192,129
DJ.A1FIN,60,20180319,040000,337.5685561,337.5843456,337.5580298,337.5738192,100
DJ.A1FIN,60,20180319,050000,337.5685561,337.5738192,337.5369771,337.5369771,85
DJ.A1FIN,60,20180319,060000,337.5422403,337.5475034,337.5264508,337.5369771,121
DJ.A1FIN,60,20180319,070000,337.5317140,337.5422403,337.5264508,337.5369771,90
DJ.A1FIN,60,20180319,080000,337.5422403,337.5843456,337.5369771,337.5527666,143
DJ.A1FIN,60,20180319,090000,337.5422403,337.5422403,337.5159245,337.5369771,126
DJ.A1FIN,60,20180319,100000,337.5317140,337.5896087,337.5317140,337.5790824,126
DJ.A1FIN,60,20180319,110000,337.5843456,337.6369772,337.5790824,337.6053982,171
DJ.A1FIN,60,20180319,120000,337.6159245,337.6475035,337.5790824,337.6369772,275
DJ.A1FIN,60,20180319,130000,337.6422403,337.6896088,337.5580298,337.5738192,388
DJ.A1FIN,60,20180319,140000,337.5685561,337.5896087,336.1948713,336.6738189,496
DJ.A1FIN,60,20180319,150000,336.6475031,336.7843452,335.2843446,335.4896079,584
DJ.A1FIN,60,20180319,160000,335.4211868,335.7948712,334.4632917,334.6580286,555
DJ.A1FIN,60,20180319,170000,334.6896076,334.7896076,333.6580282,334.0001336,411
DJ.A1FIN,60,20180319,180000,333.9790810,334.0580284,332.4106593,333.9369757,345
DJ.A1FIN,60,20180319,190000,333.9685546,334.2790811,332.9632911,333.9685546,383
DJ.A1FIN,60,20180319,200000,333.9738178,335.2159236,333.4632913,335.0264498,393
DJ.A1FIN,60,20180319,210000,334.9527656,334.9632919,334.9317129,334.9475024,208
DJ.A1FIN,60,20180320,000000,334.9001340,334.9159234,334.8948708,334.9001340,153
DJ.A1FIN,60,20180320,010000,334.9053971,334.9317129,334.8896076,334.9159234,297
DJ.A1FIN,60,20180320,020000,334.9264498,334.9580287,334.9159234,334.9317129,286
DJ.A1FIN,60,20180320,030000,334.9422392,334.9527656,334.9106603,334.9159234,282
DJ.A1FIN,60,20180320,040000,334.9264498,334.9317129,334.9001340,334.9053971,211
DJ.A1FIN,60,20180320,050000,334.9001340,334.9159234,334.8896076,334.9053971,307
DJ.A1FIN,60,20180320,060000,334.8948708,334.9211866,334.8896076,334.9159234,316
DJ.A1FIN,60,20180320,070000,334.9053971,334.9475024,334.9053971,334.9317129,270
DJ.A1FIN,60,20180320,080000,334.9422392,334.9475024,334.9106603,334.9369761,304
DJ.A1FIN,60,20180320,090000,334.9317129,334.9632919,334.9159234,334.9527656,321
DJ.A1FIN,60,20180320,100000,334.9580287,334.9632919,334.9159234,334.9211866,319
DJ.A1FIN,60,20180320,110000,334.9159234,334.9475024,334.9001340,334.9369761,274
DJ.A1FIN,60,20180320,120000,334.9475024,334.9632919,334.8948708,334.9001340,325
DJ.A1FIN,60,20180320,130000,334.8948708,334.9475024,334.8738182,334.9211866,360
DJ.A1FIN,60,20180320,140000,334.9264498,336.5685557,334.9106603,335.5369763,499
DJ.A1FIN,60,20180320,150000,335.5317132,336.2106608,335.0580288,336.0053976,608
DJ.A1FIN,60,20180320,160000,336.1211871,336.4369767,335.7264501,336.2053976,601
DJ.A1FIN,60,20180320,170000,336.2527661,336.6211873,335.6843448,335.8948712,563
DJ.A1FIN,60,20180320,180000,335.9001344,336.1264502,335.3685552,335.3685552,570
DJ.A1FIN,60,20180320,190000,335.3632920,336.2369766,335.1369762,336.0632923,556
DJ.A1FIN,60,20180320,200000,336.0738186,336.4053977,335.5422395,335.6738185,555
DJ.A1FIN,60,20180320,210000,335.6317132,335.6580290,335.6106606,335.6527658,227
DJ.A1FIN,60,20180321,000000,335.6422395,335.6580290,335.6422395,335.6475027,185
DJ.A1FIN,60,20180321,010000,335.6527658,335.7159238,335.6422395,335.7053974,286
DJ.A1FIN,60,20180321,020000,335.7106606,335.7948712,335.7053974,335.7896080,355
DJ.A1FIN,60,20180321,030000,335.8001343,335.8264501,335.7685554,335.7843448,293
DJ.A1FIN,60,20180321,040000,335.7738185,335.8053975,335.7738185,335.8001343,206
DJ.A1FIN,60,20180321,050000,335.7896080,335.8159238,335.7843448,335.8159238,204
DJ.A1FIN,60,20180321,060000,335.8053975,335.8159238,335.7790817,335.7896080,274
DJ.A1FIN,60,20180321,070000,335.7843448,335.8106606,335.7790817,335.7896080,296
DJ.A1FIN,60,20180321,080000,335.7948712,335.8211870,335.7685554,335.7738185,337
DJ.A1FIN,60,20180321,090000,335.7843448,335.7843448,335.7369764,335.7422396,350
DJ.A1FIN,60,20180321,100000,335.7475027,335.7738185,335.7106606,335.7159238,348
DJ.A1FIN,60,20180321,110000,335.7264501,335.8053975,335.7264501,335.7896080,327
DJ.A1FIN,60,20180321,120000,335.7948712,335.8580291,335.7896080,335.8159238,370
DJ.A1FIN,60,20180321,130000,335.8211870,335.9632923,335.8211870,335.9369765,382
DJ.A1FIN,60,20180321,140000,335.9475028,336.4106609,335.2211867,335.4053973,557
DJ.A1FIN,60,20180321,150000,335.4001342,335.7527659,335.0053972,335.4159236,607
DJ.A1FIN,60,20180321,160000,335.4264500,336.8422400,335.1211867,336.6211873,582
DJ.A1FIN,60,20180321,170000,336.6106610,337.1053980,336.5001346,336.8580295,571
DJ.A1FIN,60,20180321,180000,336.8685558,337.0896085,336.3422398,337.0106611,553
DJ.A1FIN,60,20180321,190000,336.9790822,338.9632935,336.2211871,336.8527663,657
DJ.A1FIN,60,20180321,200000,336.8264505,338.0580300,335.6738185,335.6738185,658
DJ.A1FIN,60,20180321,210000,335.6106606,335.6211869,335.5948711,335.6001342,220
DJ.A1FIN,60,20180322,000000,335.5896079,335.5948711,335.5738184,335.5896079,228
DJ.A1FIN,60,20180322,010000,335.5843448,335.6159237,335.5843448,335.6159237,301
DJ.A1FIN,60,20180322,020000,335.6053974,335.6369764,335.5948711,335.6001342,321
DJ.A1FIN,60,20180322,030000,335.6159237,335.6159237,335.5843448,335.5948711,288
DJ.A1FIN,60,20180322,040000,335.5896079,335.6106606,335.5738184,335.6001342,256
DJ.A1FIN,60,20180322,050000,335.6053974,335.6053974,335.5843448,335.6001342,194
DJ.A1FIN,60,20180322,060000,335.5948711,335.6053974,335.5843448,335.5843448,322
DJ.A1FIN,60,20180322,070000,335.5948711,335.6001342,335.5790816,335.5843448,320
DJ.A1FIN,60,20180322,080000,335.5896079,335.6475027,335.5790816,335.6211869,337
DJ.A1FIN,60,20180322,090000,335.6211869,335.7264501,335.6106606,335.7106606,275
DJ.A1FIN,60,20180322,100000,335.7159238,335.7632922,335.6106606,335.6369764,408
DJ.A1FIN,60,20180322,110000,335.6317132,335.6738185,335.6106606,335.6685553,307
DJ.A1FIN,60,20180322,120000,335.6738185,335.7001343,335.6369764,335.6632922,334
DJ.A1FIN,60,20180322,130000,335.6738185,335.6790816,335.4475026,335.4948710,409
DJ.A1FIN,60,20180322,140000,335.5106605,335.5264500,331.7790801,332.0159223,553
DJ.A1FIN,60,20180322,150000,331.9632907,333.0738174,330.1001320,330.5422375,655
DJ.A1FIN,60,20180322,160000,330.5632901,331.0527640,329.2580264,329.5843424,655
DJ.A1FIN,60,20180322,170000,329.5580266,332.1106592,329.1948685,331.0790798,648
DJ.A1FIN,60,20180322,180000,330.9843429,332.6264488,330.1527636,332.0422381,634
DJ.A1FIN,60,20180322,190000,332.0843434,332.2527645,328.8001315,328.9475000,644
DJ.A1FIN,60,20180322,200000,328.8790789,329.5948687,325.5738144,326.1632884,636
DJ.A1FIN,60,20180322,210000,326.1317094,326.2001305,326.1211831,326.1264462,236
DJ.A1FIN,60,20180323,000000,326.1317094,326.1580252,326.1159199,326.1317094,271
DJ.A1FIN,60,20180323,010000,326.1422357,326.1843410,326.1317094,326.1843410,335
DJ.A1FIN,60,20180323,020000,326.1738147,326.2053936,326.1632884,326.1896042,329
DJ.A1FIN,60,20180323,030000,326.1843410,326.2001305,326.1580252,326.1738147,253
DJ.A1FIN,60,20180323,040000,326.1790778,326.1843410,326.1580252,326.1685515,296
DJ.A1FIN,60,20180323,050000,326.1738147,326.1896042,326.1580252,326.1790778,276
DJ.A1FIN,60,20180323,060000,326.1843410,326.1843410,326.1685515,326.1790778,255
DJ.A1FIN,60,20180323,070000,326.1738147,326.2159200,326.1685515,326.2053936,309
DJ.A1FIN,60,20180323,080000,326.2001305,326.2317094,326.1948673,326.2053936,347
DJ.A1FIN,60,20180323,090000,326.2001305,326.2369726,326.1948673,326.1948673,332
DJ.A1FIN,60,20180323,100000,326.1896042,326.2106568,326.1369726,326.1474989,348
DJ.A1FIN,60,20180323,110000,326.1527620,326.1632884,326.1264462,326.1474989,342
DJ.A1FIN,60,20180323,120000,326.1527620,326.1948673,326.1422357,326.1738147,330
DJ.A1FIN,60,20180323,130000,326.1790778,326.4527622,326.1632884,326.3632884,377
DJ.A1FIN,60,20180323,140000,326.3580253,327.8843417,325.5580250,325.7843408,551
DJ.A1FIN,60,20180323,150000,325.8106566,326.7632886,325.3317091,326.1580252,664
DJ.A1FIN,60,20180323,160000,326.1527620,326.3843411,322.1317078,322.1369710,651
DJ.A1FIN,60,20180323,170000,322.1053920,324.1790770,322.1053920,322.9948660,645
DJ.A1FIN,60,20180323,180000,322.9211818,325.8264461,322.6790764,325.5527618,644
DJ.A1FIN,60,20180323,190000,325.5580250,325.8317093,320.9053915,321.1738127,654
DJ.A1FIN,60,20180323,200000,321.0527600,321.2422338,317.8738114,318.5685485,655
DJ.A1FIN,60,20180323,210000,318.3632852,318.3948642,318.3580221,318.3790747,221
DJ.A1FIN,60,20180326,000000,318.3632852,318.3843379,318.3580221,318.3632852,105
DJ.A1FIN,60,20180326,010000,318.3685484,318.4106537,318.3580221,318.4053905,154
DJ.A1FIN,60,20180326,020000,318.4106537,318.4159168,318.3948642,318.4159168,125
DJ.A1FIN,60,20180326,030000,318.4106537,318.4159168,318.3948642,318.4053905,76
DJ.A1FIN,60,20180326,040000,318.4001274,318.4159168,318.4001274,318.4053905,86
DJ.A1FIN,60,20180326,050000,318.4001274,318.4106537,318.3948642,318.3948642,38
DJ.A1FIN,60,20180326,060000,318.4001274,318.4001274,318.3790747,318.3843379,100
DJ.A1FIN,60,20180326,070000,318.3896010,318.4422326,318.3843379,318.4317063,136
DJ.A1FIN,60,20180326,080000,318.4264432,318.4685484,318.4211800,318.4317063,163
DJ.A1FIN,60,20180326,090000,318.4264432,318.4474958,318.4211800,318.4264432,157
DJ.A1FIN,60,20180326,100000,318.4211800,318.4685484,318.4211800,318.4474958,158
DJ.A1FIN,60,20180326,110000,318.4527590,318.4632853,318.3738116,318.3843379,158
DJ.A1FIN,60,20180326,120000,318.3790747,318.4053905,318.3422326,318.3685484,233
DJ.A1FIN,60,20180326,130000,318.3632852,318.4159168,318.3317063,318.3685484,360
DJ.A1FIN,60,20180326,140000,318.3790747,324.9896037,318.3685484,324.0843402,514
DJ.A1FIN,60,20180326,150000,324.0422349,324.3896034,321.6422339,322.1843394,607
DJ.A1FIN,60,20180326,160000,322.1580236,322.8896028,320.8001283,322.4896027,640
DJ.A1FIN,60,20180326,170000,322.5211816,324.2106560,322.1632868,322.9001292,640
DJ.A1FIN,60,20180326,180000,322.8790765,324.1948665,322.7159186,323.3896030,627
DJ.A1FIN,60,20180326,190000,323.4317083,325.3685512,323.4264452,324.9632879,635
DJ.A1FIN,60,20180326,200000,324.9896037,326.9580255,324.9264458,326.3369726,643
DJ.A1FIN,60,20180326,210000,326.4001306,326.4053937,326.3632884,326.4001306,218
DJ.A1FIN,60,20180327,000000,326.3896042,326.4369727,326.3843411,326.4264464,162
DJ.A1FIN,60,20180327,010000,326.4317095,326.4422358,326.4001306,326.4106569,269
DJ.A1FIN,60,20180327,020000,326.4159200,326.4369727,326.4053937,326.4106569,229
DJ.A1FIN,60,20180327,030000,326.4053937,326.4369727,326.4001306,326.4211832,234
DJ.A1FIN,60,20180327,040000,326.4317095,326.4527622,326.4264464,326.4527622,260
DJ.A1FIN,60,20180327,050000,326.4422358,326.4527622,326.4264464,326.4369727,195
DJ.A1FIN,60,20180327,060000,326.4422358,326.4474990,326.4159200,326.4369727,282
DJ.A1FIN,60,20180327,070000,326.4317095,326.4896043,326.4211832,326.4527622,305
DJ.A1FIN,60,20180327,080000,326.4580253,326.4685516,326.4001306,326.4106569,327
DJ.A1FIN,60,20180327,090000,326.4053937,326.4106569,326.3527621,326.3738148,344
DJ.A1FIN,60,20180327,100000,326.3790779,326.3843411,326.3422358,326.3685516,299
DJ.A1FIN,60,20180327,110000,326.3632884,326.3790779,326.3317095,326.3527621,313
DJ.A1FIN,60,20180327,120000,326.3580253,326.3685516,326.2896042,326.2896042,368
DJ.A1FIN,60,20180327,130000,326.2948674,326.3527621,326.2211831,326.3422358,402
DJ.A1FIN,60,20180327,140000,326.3580253,327.2738151,325.4211828,326.4843411,538
DJ.A1FIN,60,20180327,150000,326.4632885,326.9632887,325.0159195,326.0317094,617
DJ.A1FIN,60,20180327,160000,326.0106567,327.7474995,325.3527617,327.5580258,620
DJ.A1FIN,60,20180327,170000,327.5580258,327.6948679,326.4896043,327.2106572,617
DJ.A1FIN,60,20180327,180000,327.5053942,327.9896049,325.4790776,326.2685516,640
DJ.A1FIN,60,20180327,190000,326.2422358,326.5317096,324.2685508,324.2685508,655
DJ.A1FIN,60,20180327,200000,324.2738139,324.3527613,319.5317068,321.2738127,657
DJ.A1FIN,60,20180327,210000,321.3106548,321.3527601,321.2948654,321.3369706,185
DJ.A1FIN,60,20180328,000000,321.3580233,321.3738128,321.3527601,321.3632864,216
DJ.A1FIN,60,20180328,010000,321.3685496,321.3896022,321.3632864,321.3790759,281
DJ.A1FIN,60,20180328,020000,321.3843391,321.4001286,321.3685496,321.3843391,233
DJ.A1FIN,60,20180328,030000,321.3896022,321.3948654,321.3685496,321.3790759,187
DJ.A1FIN,60,20180328,040000,321.3738128,321.3896022,321.3738128,321.3790759,167
DJ.A1FIN,60,20180328,050000,321.3843391,321.3896022,321.3632864,321.3738128,270
DJ.A1FIN,60,20180328,060000,321.3632864,321.3790759,321.3527601,321.3738128,262
DJ.A1FIN,60,20180328,070000,321.3685496,321.3738128,321.3211812,321.3317075,332
DJ.A1FIN,60,20180328,080000,321.3422338,321.3474970,321.2948654,321.3053917,342
DJ.A1FIN,60,20180328,090000,321.3106548,321.3264443,321.2948654,321.3001285,284
DJ.A1FIN,60,20180328,100000,321.2948654,321.3264443,321.2896022,321.3159180,251
DJ.A1FIN,60,20180328,110000,321.3211812,321.3527601,321.3001285,321.3422338,337
DJ.A1FIN,60,20180328,120000,321.3369706,321.4159180,321.3369706,321.3790759,335
DJ.A1FIN,60,20180328,130000,321.3896022,321.4053917,321.2738127,321.2948654,429
DJ.A1FIN,60,20180328,140000,321.2896022,322.8738134,320.7948652,322.2685500,527
DJ.A1FIN,60,20180328,150000,322.4580237,322.8896028,319.4422330,320.6580230,599
DJ.A1FIN,60,20180328,160000,320.7369704,323.3001293,320.7369704,322.5264448,642
DJ.A1FIN,60,20180328,170000,322.6264448,324.6106562,322.0948657,322.0948657,653
DJ.A1FIN,60,20180328,180000,322.0369709,324.0474980,321.4474970,323.3369714,662
DJ.A1FIN,60,20180328,190000,323.4632873,324.0053928,322.4369711,322.8369712,655
DJ.A1FIN,60,20180328,200000,322.8264449,323.6422347,321.4580233,322.4369711,658
DJ.A1FIN,60,20180328,210000,322.4790764,322.5106553,322.4738132,322.5001290,222
DJ.A1FIN,60,20180329,000000,322.5211816,322.5422343,322.5211816,322.5369711,175
DJ.A1FIN,60,20180329,010000,322.5317080,322.5422343,322.5106553,322.5264448,265
DJ.A1FIN,60,20180329,020000,322.5211816,322.5474974,322.5001290,322.5053922,263
DJ.A1FIN,60,20180329,030000,322.5106553,322.5422343,322.5001290,322.5264448,315
DJ.A1FIN,60,20180329,040000,322.5317080,322.5422343,322.5211816,322.5317080,167
DJ.A1FIN,60,20180329,050000,322.5422343,322.5527606,322.5317080,322.5369711,209
DJ.A1FIN,60,20180329,060000,322.5422343,322.5685501,322.5317080,322.5632869,241
DJ.A1FIN,60,20180329,070000,322.5580238,322.5685501,322.5264448,322.5369711,323
DJ.A1FIN,60,20180329,080000,322.5264448,322.5580238,322.5159185,322.5422343,284
DJ.A1FIN,60,20180329,090000,322.5474974,322.5685501,322.5211816,322.5422343,314
DJ.A1FIN,60,20180329,100000,322.5474974,322.5685501,322.5317080,322.5632869,303
DJ.A1FIN,60,20180329,110000,322.5685501,322.5790764,322.5369711,322.5527606,248
DJ.A1FIN,60,20180329,120000,322.5580238,322.5948659,322.5474974,322.5896027,327
DJ.A1FIN,60,20180329,130000,322.6001290,322.6264448,322.5001290,322.5422343,391
DJ.A1FIN,60,20180329,140000,322.5369711,324.7369720,322.5369711,323.3211820,517
DJ.A1FIN,60,20180329,150000,323.3422346,324.8790773,322.7843396,324.8317089,631
DJ.A1FIN,60,20180329,160000,324.9422352,325.8948672,324.4632877,325.1474985,627
DJ.A1FIN,60,20180329,170000,325.1843406,325.2948670,324.2790771,325.0685511,615
DJ.A1FIN,60,20180329,180000,325.0738142,326.0843410,324.6369720,325.7053934,602
DJ.A1FIN,60,20180329,190000,325.7001303,327.1948677,325.3738144,326.7843412,642
DJ.A1FIN,60,20180329,200000,326.8053939,327.7896048,325.7580250,326.5317096,646
DJ.A1FIN,60,20180329,210000,326.3211832,326.3527621,326.1053936,326.1106568,188
DJ.A1FIN,60,20180330,000000,326.1053936,326.1159199,326.1001304,326.1106568,299
DJ.A1FIN,60,20180330,010000,326.1053936,326.1159199,326.0896041,326.1106568,307
DJ.A1FIN,60,20180330,020000,326.1053936,326.1159199,326.0896041,326.1001304,306
DJ.A1FIN,60,20180330,030000,326.1106568,326.1159199,326.0896041,326.1159199,354
DJ.A1FIN,60,20180330,040000,326.1106568,326.1211831,326.0948673,326.1211831,215
DJ.A1FIN,60,20180330,050000,326.1159199,326.1211831,326.1053936,326.1159199,380
DJ.A1FIN,60,20180330,060000,326.1106568,326.1211831,326.0948673,326.1053936,375
DJ.A1FIN,60,20180330,070000,326.1001304,326.1264462,326.0948673,326.1053936,351
DJ.A1FIN,60,20180330,080000,326.1001304,326.1738147,326.1001304,326.1685515,281
DJ.A1FIN,60,20180330,090000,326.1632884,326.1790778,326.1474989,326.1685515,271
DJ.A1FIN,60,20180330,100000,326.1580252,326.1685515,326.1211831,326.1474989,249
DJ.A1FIN,60,20180330,110000,326.1422357,326.1474989,326.1001304,326.1159199,324
DJ.A1FIN,60,20180330,120000,326.1211831,326.1527620,326.1053936,326.1211831,369
DJ.A1FIN,60,20180330,130000,326.1159199,326.1317094,326.0948673,326.1159199,370
DJ.A1FIN,60,20180330,140000,326.1106568,326.1211831,326.0738146,326.0896041,261
DJ.A1FIN,60,20180330,150000,326.0790778,326.1053936,326.0790778,326.0948673,397
DJ.A1FIN,60,20180330,160000,326.1001304,326.1106568,326.0843410,326.0896041,347
DJ.A1FIN,60,20180330,170000,326.0948673,326.1211831,326.0843410,326.1053936,378
DJ.A1FIN,60,20180330,180000,326.1159199,326.1211831,326.0843410,326.1106568,335
DJ.A1FIN,60,20180330,190000,326.1053936,326.1159199,326.0896041,326.1053936,310
DJ.A1FIN,60,20180330,200000,326.1001304,326.1159199,326.0843410,326.0948673,322
DJ.A1FIN,60,20180330,210000,326.0896041,326.1001304,326.0843410,326.0948673,147
DJ.A1FIN,60,20180402,000000,326.1001304,326.1053936,326.0843410,326.0896041,73
DJ.A1FIN,60,20180402,010000,326.0948673,326.1053936,326.0843410,326.1053936,121
DJ.A1FIN,60,20180402,020000,326.1106568,326.1264462,326.1053936,326.1159199,121
DJ.A1FIN,60,20180402,030000,326.1211831,326.1264462,326.0896041,326.1053936,90
DJ.A1FIN,60,20180402,040000,326.1001304,326.1053936,326.0896041,326.0948673,58
DJ.A1FIN,60,20180402,050000,326.0896041,326.0948673,326.0843410,326.0896041,39
DJ.A1FIN,60,20180402,060000,326.0843410,326.1001304,326.0790778,326.0896041,119
DJ.A1FIN,60,20180402,070000,326.0843410,326.1053936,326.0790778,326.1053936,91
DJ.A1FIN,60,20180402,080000,326.1106568,326.1317094,326.1001304,326.1317094,101
DJ.A1FIN,60,20180402,090000,326.1264462,326.1369726,326.1159199,326.1264462,110
DJ.A1FIN,60,20180402,100000,326.1317094,326.1369726,326.1211831,326.1369726,84
DJ.A1FIN,60,20180402,110000,326.1317094,326.1369726,326.1159199,326.1211831,107
DJ.A1FIN,60,20180402,120000,326.1159199,326.1580252,326.1159199,326.1369726,220
DJ.A1FIN,60,20180402,130000,326.1422357,326.1948673,326.1317094,326.1369726,345
DJ.A1FIN,60,20180402,140000,326.1474989,326.3790779,324.6580246,324.9369721,520
DJ.A1FIN,60,20180402,150000,324.8632878,325.0106563,321.4738128,321.5001286,666
DJ.A1FIN,60,20180402,160000,321.4527602,321.4685496,318.9159170,319.5843384,685
